"","usageKey","countryCode","stateProvince","locality","decimalLatitude","decimalLongitude","eventDate","recordedBy","image","institutionID","collection_id","sex","preservation","bodypart","localisation","order","family","genus","canonicalName","authorship"
"218","m1","IT","Sicilia ","Ragusa, Marina di Acate, Dune. ","36.97","14.36","2022-06-27","M. Bologna",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"219","m1","IT","Sicilia ","Ragusa, Pozzallo, Grottelle, Dune ","36.73","14.87","2022-06-28/2022-06-30","M. Bologna",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"220","m1","IT","Sicilia ","Siracusa Capo Passero Porto Palo","36.67","15.13","1992-06-04","M. Bologna",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"221","m1","IT","Sicilia ","Trapani Castellammare ","38.03","12.87","","",NA,"Arnone & Vazquez (1998)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"222","m1","IT","Sicilia ","Trapani Foce del Belice ","37.58","12.86","2013-05-28","",NA,"FEI",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"223","m1","IT","Sicilia ","Trapani Marinella di Selinunte Foce del Modione","37.58","12.82","1919-06-12","M. Pavesi",NA,"coll. Poloni",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"224","m1","IT","Sicilia ","Trapani Scopello ","38.07","12.82","","",NA,"Arnone & Vazquez (1998)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"225","m1","IT","Sicilia ","Trapani Selinunte ","37.58","12.82","","",NA,"MZUCT",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"226","m1","IT","Toscana ","Grosseto Albinia loc. Calametta","42.49","11.19","1974-07-01","Liberto",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"227","m1","IT","Toscana ","Grosseto Ansedonia La Feniglia","42.41","11.24","1976-06-18","",NA,"Bologna (1981)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"228","m1","IT","Toscana ","Grosseto M. Uccellina Torre Collelungo ","42.63","11.06","1987-07-10/1987-07-18","",NA,"MVR",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"229","m1","IT","Toscana ","Grosseto, Capalbio, Spiaggia Oasi WWF Lago di Burano","42.39","11.37","2022-05-27","A. Riccieri, V. Filippini, E. Erbani, L. Spagoni",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"230","m1","IT","Toscana ","Livorno Cecina ","43.3","10.48","","",NA,"Magistretti (1967)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"231","m1","IT","Toscana ","Lucca Marina di Pietrasanta ","43.92","10.19","","",NA,"Magistretti (1967)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"232","m1","IT","Toscana ","Lucca Viareggio ","43.84","10.24","","",NA,"MCZR",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"233","m1","IT","Toscana ","Massa Carrara Ronchi ","43.98","10.12","","",NA,"Magistretti (1967)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"234","m1","IT","Toscana ","Pisa Tombolo ","43.6","10.28","","",NA,"Magistretti (1967)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"235","m1","ME"," ","Ulciny Ulciny ","41.9","19.24","","",NA,"≈†vhila (2005)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"236","m1","MA","Casablanca-Saettat ","Casablanca Casablanca ","33.6","-7.61","1926-05-06","Lindberg",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"237","m1","MA","Casablanca-Saettat ","Casablanca Magazan ","33.27","-8.39","","Escalera",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"238","m1","MA","Casablanca-Saettat ","El  Jadida El Jadida  25-35km N Azzemour","33.44","-8.04","2004-05-11/2004-05-12","G. Sama",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"239","m1","MA","Casablanca-Saettat ","El  Jadida El Jadida env. ","33.44","-8.04","2007-05-19","V. Novák",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"240","m1","MA","La√¢youne-Sakia El Hamra ","Tarfaya Cabo Juby ","27.94","-12.92","","",NA,"Martenez de la Escalera (1914)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"241","m1","MA","Rabat ","Kénitra  Foret de la Mamora ","34.21","-6.69","2005-05-20/2005-05-21","",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"242","m1","MA","Rabat ","Kénitra  Foret de la Mamora ","34.88","-6.29","","",NA,"≈†vhila (2005)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"243","m1","MA","Rabat ","Kenitra, Plage du Sidi Boughaba","34.215098","-6.694575","2022-05-30","R. Poloni",NA,"coll. Poloni",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"244","m1","MA","Rabat ","Rabat  Mamora foret","34.21","-6.69","1976-06-01","Z. Taborsky",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"245","m1","MA","Tanger-Ttetouan-Hal Hoceima ","Larache 40 Km S Larache, 0-20 m","34.85","-6.3","1989-04-23/1989-04-24","Zool. Mus. Copenhagen Exp",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"246","m1","MA","Tanger-Ttetouan-Hal Hoceima ","Larache Larache ","35.2","-6.15","","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"247","m1","MA","Tanger-Ttetouan-Hal Hoceima ","Tanger Tanger ","35.78","-5.81","2006-06","Escalera",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"248","m1","MA","Tanger-Ttetouan-Hal Hoceima ","Tetouan Ras el Aswad ","35.78","-5.36","","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"249","m1","PT","Algarve ","Albufeira Albufeira ","37.08","-8.25","1971-06-04","Dahl",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"250","m1","PT","Algarve ","Alvor Lagos ","37.10511746","-8.666618202","2021-06-23","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"251","m1","PT","Algarve ","Alvor Ria do Alvor ","37.04","-8.66","1982-05-16","A. Zuzarte",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"252","m1","PT","Algarve ","Faro Carrapateira 20km N Sagres","37.18","-8.91","2001-08-09","Schmid-Egger",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"253","m1","PT","Algarve ","Faro Ihla do Farol ","36.97","-7.86","2015-07-21","J. Lehnertova",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"254","m1","PT","Algarve ","Faro Quinta do Lago ","37.023439","-8.022143","2015-07-19","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"255","m1","PT","Algarve ","Faro Quinta do Lago ","37.03","-8.04","2013-06-15","",NA,"GBIF",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"256","m1","PT","Algarve ","Faro Villa real de Sancto Antonio ","37.19","-7.42","","",NA,"Paulino de Oliveira (1893)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"257","m1","PT","Algarve ","Quarteira Praia da Quarteira (dunas) ","37.04","-8.21","1967-06-07","M. A. Diniz",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"258","m1","PT","Algarve ","Quarteira Quarteira ","37.06","-8.08","1970-06-07","C. & A. Jeekel",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"259","m1","PT","Algarve ","Sagres Monte Gordo,dunas de Portugal ","36.95","-9","1981-08-01","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"260","m1","PT","Aveiro  ","Aveiro Mortosa ","40.76872696","-8.709668248","2018-08-19","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"261","m1","PT","Aveiro  ","Ílhavo Costa Nova ","40.56","-8.88","2009-08-10","M. Tomas",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"262","m1","PT","Beiras ","Coimbra  Figueira ","40.12","-8.86","","",NA,"Paulino de Oliveira (1893)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"263","m1","PT","Beiras ","Figuira da Foz Mata de Lavos ","40.02","-8.88","1946-07-28","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"264","m1","PT","Braga ","Braga Chafè Porto","41.63887216","-8.817398362","2020-07-31","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"265","m1","PT","Braga ","Braga Esposende ","41.471222","-8.774222","2017-06-16","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"266","m1","PT","Braga ","Braga Viana do Castelo ","41.64","-8.88","1995-08-03","M. Tomas",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"267","m1","PT","Central Portugal ","Leira Lleira ","39.8","-9.01","","",NA,"Paulino de Oliveira (1893)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"268","m1","PT","Centro ","Aveiro, Praia de Barra","40.629167","-8.75","2022-07-26","V. Filippini",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"269","m1","PT","Lisboa ","Almada Caparica ","38.57","-9.23","1974-08-03","P. Oromí",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"270","m1","PT","North Portugal ","Aveiro Espinho ","40.62","-8.75","","",NA,"Paulino de Oliveira (1893)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"271","m1","PT","Porto ","Porto Praia de Aguda ","41.05","-8.65","1974-08-03","P. Oromí",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"272","m1","PT","Regione Oeste ","Alcoba√ßa S. Martinho do Porto ","39.47","-9.23","1966-07-06","A. Zuzarte",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"273","m1","PT","Setubal ","Setubal Setubal ","38.37994175","-8.803104535","2019-06-01","",NA,"inaturalist",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"274","m1","ES","Andalucia ","Cadiz Algeciras ","36.11","-5.55","2019-05","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"275","m1","ES","Andalucia ","Cadiz Algeciras ","36.11","-5.55","2019-05","Lindberg",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"276","m1","ES","Andalucia ","Cadiz Cadiz ","36.47","-6.32","1932-05","Benítez",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"277","m1","ES","Andalucia ","Cadiz S. Roque ","36.21","-5.44","1966-05","J. Ramírez",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"278","m1","ES","Andalucia ","Malaga El Ejido ","36.68","-2.88","1987-06-16","M. Tomas",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"279","m1","ES","Andalucia ","Malaga Marbella ","36.48","-5.01","1962-07-01/1962-07-21","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"280","m1","ES","Cantabria ","Santader Somo ","43.44","-3.74","1985-07-09","A. J. Velázquez",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"281","m1","ES","Cantabria ","Santader Somo ","43.44","-3.74","","F. Español",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"282","m1","ES","Cantabria ","Santader Somo ","43.44","-3.74","1954-07-28","S. V. Peris",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"283","m1","ES","Cantabria ","Santander Mogro ","43.34","-3.98","1956-08-26","E. Ortiz",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"284","m1","ES","Cataluna","Barcelona","41.27","2.04","1941-07-29","F. Español",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"285","m1","ES","Cataluna","Barcelona Barcelona (Casa Ant√∫nez) ","41.27","2.04","1948-06-01","F. Español",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"286","m1","ES","Cataluna","Barcelona Barcelona (faro Llobregat) ","41.27","2.04","1898-08-20","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"287","m1","ES","Cataluna","Barcelona Barcelona (farola Llobregat) ","41.27","2.04","1941-07-24","F. Español",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"288","m1","ES","Cataluna","Barcelona Castelldefels ","41.27","1.92","1964-07-01","Pablos",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"289","m1","ES","Cataluna","Barcelona Delta del Llobregat ","41.27","2.07","","",NA,"GBIF; Lagar Mascarò (1971)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"290","m1","ES","Cataluna","Barcelona Desembocadura del Llobregat Barcelona","41.27","2.07","","",NA,"GBIF; Vazquez (1989), Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"291","m1","ES","Cataluna","Barcelona El Prat de Llobregat ","41.27","2.04","1974-08-12","T. Yélamos",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"292","m1","ES","Cataluna","Barcelona El Prat de Llobregat (aeroport) ","41.27","2.04","1976-06-12","T. Yélamos",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"293","m1","ES","Cataluna","Barcelona Gavá ","41.27","2.05","1898-08-20","",NA,"Lagar Mascarò (1971)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"294","m1","ES","Cataluna","Barcelona Gavá ","41.27","1.92","1898-08-20","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"295","m1","ES","Cataluna","Barcelona Prat de Llobregat ","41.27","2.04","1948-06-01","B. Sjogren",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"296","m1","ES","Cataluna","Barcelona Prat de Llobregat Desembocadura del Estany del Remolar","41.27","2.07","2009-06-18","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"297","m1","ES","Cataluna","Barcelona Prat de Llobregat Platja del Prat","41.28","2.09","2009-07-10","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"298","m1","ES","Cataluna","Barcelona Prat de Llobregat Platja del Prat","41.28","2.09","2009-07-18","",NA,"Lagar Mascar√≥ (1971)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"299","m1","ES","Cataluna","Barcelona Sant Pere Pescador  ","42.19","3.1","","",NA,"GBIF; Teunissen (1998)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"300","m1","ES","Cataluna","Barcelona Viladencans Platja de Cal Francès","41.27","2.05","2009-07-10","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"301","m1","ES","Cataluna","Barcelona Viladencans Platja de la Pineda","41.27","2.05","2009-07-10","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"302","m1","ES","Cataluna","Barcelona Viladencans Platja del Remolar","41.27","2.05","2009-07-10","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"303","m1","ES","Cataluna","Girona L'Estartit Cataluña","42.03","3.19","1974-07-25","",NA,"GBIF",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"304","m1","ES","Cataluna","Girona Torroella de Montgrí Cataluña","42.03","3.19","1972-07-01","",NA,"GBIF",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"305","m1","ES","Cataluna","Girona Torroella de Montgrì Platja de la Gola del Ter","42.01","3.19","2009-06-29","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"306","m1","ES","Cataluna","Girona Torroella de Montgrì Platja de l'Estartit","42.03","3.19","2009-07-08","",NA,"Agullo & Prieto (2012)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"307","m1","ES","Ceuta ","Ceuta Benzú ","35.91","-5.4","","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"308","m1","ES","Galicia ","La Coruña A Coruña ","43.35","-8.56","","Bolìvar",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"309","m1","ES","Galicia ","La Coruña Balarés, Corme ","43.17","-9","1978-08-10","J. P. Valcárcel",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"310","m1","ES","Galicia ","La Coruña El Ferrol ","43.49","-8.31","2000-08-08","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"311","m1","ES","Galicia ","La Coruña Lagoa de Louro ","42.75","-9.09","2001-08-20","J. P. Valcárcel",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"312","m1","ES","Galicia ","La Coruña Lagoa de Louro, Muros ","42.72","-9.12","1998-06-20","J. P. Valcárcel",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"313","m1","ES","Galicia ","La Coruña Louro ","42.72","-9.12","2027-06-14","L. Iglesias",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"314","m1","ES","Galicia ","La Coruña Ortigueira Praia de Morouzos, ","43.7","-7.84","2004-07-10","J. P. Valcárcel",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"315","m1","ES","Galicia ","La Coruña Playa de Esteiro, Ría do Barquero ","43.7","-7.75","1996-08-16","J. P. Valcárcel",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"316","m1","ES","Galicia ","Pontevedra La Lanzada ","42.36","-8.87","1953-08-13","W. Steiner",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"317","m1","ES","Galicia ","Pontevedra Playa de Bbarra ","42.26","-8.84","","",NA,"Eiroa et al. (1988)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"318","m1","ES","Galicia ","Pontevedra Playa Lanzada ","42.36","-8.87","","F. Español",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"319","m1","ES","Galicia ","Pontevedra Playa Lanzada ","42.36","-8.87","1984-07-30","T. Yélamos",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"320","m1","ES","Galicia ","Vigo  Cangas Playa de Barra","42.27","-8.87","1981-08-05/1981-08-15","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"321","m1","ES","Galicia ","Vigo Islas C√≠es ","42.18","-9","1974-08-01/1974-08-02","J. O. Otero",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"322","m1","ES","Galicia ","Vigo Islas C√≠es ","42.18","-9","1981-08-01","M. Ortego",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"323","m1","ES","Galicia ","Vigo Islas C√≠es, Playa Rodas ","42.18","-9","1977-07-01/1977-07-02","J. O. Otero",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"324","m1","ES","Melilla ","Melilla","35.31","-2.95","","",NA,"Martenez de la Escalera (1914)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"325","m1","ES","Melilla ","Melilla","35.31","-2.95","2009-06","Arias",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"326","m1","ES","Melilla ","Melilla Restinga","35.15","-2.78","2009-06","Arias",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"327","m1","ES","Valencia ","Alicante Alicante Torrevieja","38.03","-0.65","1970-06-12","M. C. & G. K. Kruseman ",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"328","m1","ES","Valencia ","Alicante Pego ","38.81","-0.12","","Torres Sala",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
