"id","family","subfamily","tribe","genus","subgenus","species","subspecies","usage_key","det","typus","num_m","num_f","num_nosex","nation","region","location","altitude","lat","long","given_lat","given_long","date","collector","biog_reg","source","record_type","notes","collection_id","stage","preservation","localisation","tax_order","author_year"
319,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Algarve","Faro Villa real de Sancto Antonio ","",NA,NA,37.19,"-7.42","","","palaearctic","Paulino de Oliveira (1893), Fuente (1933)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
320,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Algarve","Quarteira Praia da Quarteira (dunas) ","",NA,NA,37.04,"-8.21","07_06_1967","M. A. Diniz","palaearctic","Vazquez database","specimen","Departemento d Zoologia, Universidade de Coimbra","","","","","Coleoptera","(Fabricius, 1787)"
321,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Algarve","Quarteira Quarteira ","",NA,NA,37.06,"-8.08","07_06_1970","C. & A. Jeekel","palaearctic","NMPC; Švhila (2005)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
322,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Algarve","Sagres Monte Gordo,dunas de Portugal ","",NA,NA,36.95,"-9","01_08_1981","","palaearctic","Vazquez database","specimen","Cabral, M. T  & Luna, E.  Act.I.Congr.Ib.Ent.","","","","","Coleoptera","(Fabricius, 1787)"
324,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Aveiro ","Aveiro Mortosa ","",NA,NA,40.76872696,"-8.709668248","19_08_2018","","palaearctic","inaturalist","photo","","","","","","Coleoptera","(Fabricius, 1787)"
325,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Aveiro ","Ílhavo Costa Nova ","",NA,NA,40.56,"-8.88","10_08_2009","M. Tomás","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
326,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Beiras","Coimbra  Figueira ","",NA,NA,40.12,"-8.86","","","palaearctic","Paulino de Oliveira (1893), Fuente (1933)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
327,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Beiras","Figuira da Foz Mata de Lavos ","",NA,NA,40.02,"-8.88","28_07_1946","","palaearctic","Vazquez database","specimen","Instituto de Investigaçao Científica Tropical","","","","","Coleoptera","(Fabricius, 1787)"
328,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Braga","Braga Chafè Porto","",NA,NA,41.63887216,"-8.817398362","31_07_2020","","palaearctic","inaturalist","photo","","","","","","Coleoptera","(Fabricius, 1787)"
329,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Braga","Braga Esposende ","",NA,NA,41.471222,"-8.774222","06_01_2018","","palaearctic","inaturalist","photo","","","","","","Coleoptera","(Fabricius, 1787)"
330,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Braga","Braga Viana do Castelo ","",NA,NA,41.64,"-8.88","03_08_1995","M. Tomás","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
331,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Central Portugal","Leira Lleira ","",NA,NA,39.8,"-9.01","","","palaearctic","Paulino de Oliveira (1893), Fuente (1933)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
332,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Centro","Aveiro, Praia de Barra","",NA,NA,40.629167,"-8.75","26_07_2022","V. Filippini","palaearctic","MAB","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
333,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Lisboa","Almada Caparica ","",NA,NA,38.57,"-9.23","03_08_1974","P. Oromí","palaearctic","Vazquez database","specimen","P. Oromí coll.","","","","","Coleoptera","(Fabricius, 1787)"
334,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","North Portugal","Aveiro Espinho ","",NA,NA,40.62,"-8.75","","","palaearctic","Paulino de Oliveira (1893), Fuente (1933)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
335,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Porto","Porto Praia de Aguda ","",NA,NA,41.05,"-8.65","03_08_1974","P. Oromí","palaearctic","Vazquez database","specimen","P. Oromí coll.","","","","","Coleoptera","(Fabricius, 1787)"
336,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Regione Oeste","Alcobaça S. Martinho do Porto ","",NA,NA,39.47,"-9.23","06_07_1966","A. Zuzarte","palaearctic","Vazquez database","specimen","A. Zuzarte coll.","","","","","Coleoptera","(Fabricius, 1787)"
337,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Portugal","Setubal","Setubal Setubal ","",NA,NA,38.37994175,"-8.803104535","01_06_2019","","palaearctic","inaturalist","photo","","","","","","Coleoptera","(Fabricius, 1787)"
342,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Cadiz Algeciras ","",NA,NA,36.11,"-5.55","05_2019","","palaearctic","Vazquez database","specimen","Pic & Lindberg, 1932","","","","","Coleoptera","(Fabricius, 1787)"
343,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Cadiz Algeciras ","",NA,NA,36.11,"-5.55","15-22_4_26","Lindberg","palaearctic","Vazquez database","specimen","Museum of  Zoology, Helsinki","","","","","Coleoptera","(Fabricius, 1787)"
345,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Cadiz Cádiz ","",NA,NA,36.47,"-6.32","05_1932","Benítez","palaearctic","Vazquez database","specimen","Museo Nacional de Ciencias Naturales, Madrid","","","","","Coleoptera","(Fabricius, 1787)"
346,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Cadiz S. Roque ","",NA,NA,36.21,"-5.44","05_1966","J. Ramírez","palaearctic","Vazquez database","specimen","J.Vives","","","","","Coleoptera","(Fabricius, 1787)"
347,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Malaga El Ejido ","",NA,NA,36.68,"-2.88","16_06_1987","M. Tomás","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
348,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Andalucia","Malaga Marbella ","",NA,NA,36.48,"-5.01","1-21_7_1962","","palaearctic","Vazquez database","specimen","Museum of Zoology and Entomology, Lund University; Švhila (2005)","","","","","Coleoptera","(Fabricius, 1787)"
350,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cantabria","Santader Somo ","",NA,NA,43.44,"-3.74","09_07_1985","A. J. Velázquez","palaearctic","Vazquez database","specimen","J.A.Velazquez","","","","","Coleoptera","(Fabricius, 1787)"
351,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cantabria","Santader Somo ","",NA,NA,43.44,"-3.74","12-20_8_59","F. Español","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
352,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cantabria","Santader Somo ","",NA,NA,43.44,"-3.74","28_07_1954","S. V. Peris","palaearctic","Vazquez database","specimen","Departamento de Zoología, Facultad de Biología, Universidad Complutense de Madrid","","","","","Coleoptera","(Fabricius, 1787)"
353,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cantabria","Santander Mogro ","",NA,NA,43.34,"-3.98","26_08_1956","E. Ortiz","palaearctic","Vazquez database","specimen","Departamento de Zoología, Facultad de Biología, Universidad Complutense de Madrid","","","","","Coleoptera","(Fabricius, 1787)"
355,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Barcelona ","",NA,NA,41.27,"2.04","29_07_1941","F. Español","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
356,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Barcelona ","",NA,NA,41.27,"2.04","","","palaearctic","Vazquez database","specimen","Museo Nacional de Ciencias Naturales, Madrid; Fuente (1933)","","","","","Coleoptera","(Fabricius, 1787)"
359,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Barcelona (Casa Antúnez) ","",NA,NA,41.27,"2.04","01_06_1948","F. Español","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
360,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Barcelona (faro Llobregat) ","",NA,NA,41.27,"2.04","20_8_1899","","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
361,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Barcelona (farola Llobregat) ","",NA,NA,41.27,"2.04","24_07_1941","F. Español","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
365,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Castelldefels ","",NA,NA,41.27,"1.92","01_07_1964","Pablos","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
366,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Delta del Llobregat ","",NA,NA,41.27,"2.07","","","palaearctic","GBIF; Lagar Mascaró (1971)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
367,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Desembocadura del Llobregat Barcelona","",NA,NA,41.27,"2.07","","","palaearctic","GBIF; Vazquez (1989), Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
368,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona El Prat de Llobregat ","",NA,NA,41.27,"2.04","12_08_1974","T. Yélamos","palaearctic","Vazquez database","specimen","T. Yelamos","","","","","Coleoptera","(Fabricius, 1787)"
369,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona El Prat de Llobregat (aeroport) ","",NA,NA,41.27,"2.04","12_06_1976","T. Yélamos","palaearctic","Vazquez database","specimen","T. Yelamos","","","","","Coleoptera","(Fabricius, 1787)"
372,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Gavá ","",NA,NA,41.27,"2.05","2_8_1898","","palaearctic","Lagar Mascaró (1971), Vazquez (1989), Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
373,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Gavà ","",NA,NA,41.27,"1.92","","","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
374,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Gavà ","",NA,NA,41.27,"1.92","2_8_1898","","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
375,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Prat de Llobregat ","",NA,NA,41.27,"2.04","01_06_1948","B. Sjogren","palaearctic","Vazquez database","specimen","Museum of Zoology and Entomology, Lund University","","","","","Coleoptera","(Fabricius, 1787)"
376,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Prat de Llobregat Desembocadura del Estany del Remolar","",NA,NA,41.27,"2.07","18_06_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
377,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Prat de Llobregat Platja del Prat","",NA,NA,41.28,"2.09","10_07_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
378,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Prat de Llobregat Platja del Prat","",NA,NA,41.28,"2.09","18_07_2009","","palaearctic","Lagar Mascaró (1971), Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
379,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Sant Pere Pescador  ","",NA,NA,42.19,"3.1","","","palaearctic","GBIF; Teunissen (1998); Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
380,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Viladencans Platja de Cal Francès","",NA,NA,41.27,"2.05","10_07_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
381,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Viladencans Platja de la Pineda","",NA,NA,41.27,"2.05","10_07_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
382,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Barcelona Viladencans Platja del Remolar","",NA,NA,41.27,"2.05","10_07_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
383,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Girona L'Estartit Cataluña","",NA,NA,42.03,"3.19","25_07_1974","","palaearctic","GBIF","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
384,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Girona Torroella de Montgrí Cataluña","",NA,NA,42.03,"3.19","01_07_1972","","palaearctic","GBIF","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
385,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Girona Torroella de Montgrì Platja de la Gola del Ter","",NA,NA,42.01,"3.19","29_06_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
386,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Cataluña","Girona Torroella de Montgrì Platja de l'Estartit","",NA,NA,42.03,"3.19","08_07_2009","","palaearctic","Agullo & Prieto (2012)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
387,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Ceuta","Ceuta Benzú ","",NA,NA,35.91,"-5.4","","","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
388,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña A Coruña ","",NA,NA,43.35,"-8.56","","Bolívar","palaearctic","Vazquez database","specimen","Museo Nacional de Ciencias Naturales, Madrid","","","","","Coleoptera","(Fabricius, 1787)"
389,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Balarés, Corme ","",NA,NA,43.17,"-9","10_08_1978","J. P. Valcárcel","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
390,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña El Ferrol ","",NA,NA,43.49,"-8.31","08_08_2000","","palaearctic","Vazquez database","specimen","J.L. Sánchez","","","","","Coleoptera","(Fabricius, 1787)"
391,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Lagoa de Louro ","",NA,NA,42.75,"-9.09","20_08_2001","J.P.Valcárcel","palaearctic","Vazquez database","specimen","Diéguez y Valcàrcel 2019","","","","","Coleoptera","(Fabricius, 1787)"
392,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Lagoa de Louro, Muros ","",NA,NA,42.72,"-9.12","20_06_1998","J. P. Valcárcel","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
393,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Louro ","",NA,NA,42.72,"-9.12","14_06_2027","L. Iglesias","palaearctic","Vazquez database","specimen","Luis Iglesias","","","","","Coleoptera","(Fabricius, 1787)"
394,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Ortigueira Praia de Morouzos, ","",NA,NA,43.7,"-7.84","10_07_2004","J. P. Valcárcel","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
395,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","La Coruña Playa de Esteiro, Ría do Barquero ","",NA,NA,43.7,"-7.75","16_08_1996","J. P. Valcárcel","palaearctic","Vazquez database","specimen","Coll. Vazquez","","","","","Coleoptera","(Fabricius, 1787)"
396,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Pontevedra La Lanzada ","",NA,NA,42.36,"-8.87","13_08_1953","W. Steiner","palaearctic","Vazquez database","specimen","Departamento de Zoología, Facultad de Biología, Universidad Complutense de Madrid","","","","","Coleoptera","(Fabricius, 1787)"
397,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Pontevedra Playa de Bbarra ","",NA,NA,42.26,"-8.84","","","palaearctic","Eiroa et al. (1988)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
398,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Pontevedra Playa Lanzada ","",NA,NA,42.36,"-8.87","05_10_2015","F. Español","palaearctic","Vazquez database","specimen","Museu de Zoologia de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
399,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Pontevedra Playa Lanzada ","",NA,NA,42.36,"-8.87","30_07_1984","T. Yélamos","palaearctic","Vazquez database","specimen","T. Yelamos","","","","","Coleoptera","(Fabricius, 1787)"
400,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Vigo  Cangas Playa de Barra","",NA,NA,42.27,"-8.87","05-15_8_81","","palaearctic","Vazquez database","specimen","Eiroa, E., Novoea, F. & González, J., 1988","","","","","Coleoptera","(Fabricius, 1787)"
401,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Vigo Islas Cíes ","",NA,NA,42.18,"-9","1-2_8_74","J. O. Otero","palaearctic","Vazquez database","specimen","J.C. Otero","","","","","Coleoptera","(Fabricius, 1787)"
402,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Vigo Islas Cíes ","",NA,NA,42.18,"-9","01_08_1981","M. Ortego","palaearctic","Vazquez database","specimen","M. Ortego","","","","","Coleoptera","(Fabricius, 1787)"
403,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Galicia","Vigo Islas Cíes, Playa Rodas ","",NA,NA,42.18,"-9","1-2_7_1977","J. O. Otero","palaearctic","Vazquez database","specimen","J.C. Otero","","","","","Coleoptera","(Fabricius, 1787)"
404,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Melilla","Melilla Melilla ","",NA,NA,35.31,"-2.95","","","palaearctic","Martenez de la Escalera (1914); Kocher (1956); Chavanon (2018)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
405,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Melilla","Melilla Melilla ","",NA,NA,35.31,"-2.95","06_2009","Arias","palaearctic","Vazquez database","specimen","Departament de Biologia Animal, Facultat de Biologia, Universitat de Barcelona","","","","","Coleoptera","(Fabricius, 1787)"
406,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Melilla","Melilla Restinga, Melilla ","",NA,NA,35.15,"-2.78","06_2009","Arias","palaearctic","Vazquez database","specimen","Museo Nacional de Ciencias Naturales, Madrid","","","","","Coleoptera","(Fabricius, 1787)"
408,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Alicante Alicante Torrevieja","",NA,NA,38.03,"-0.65","12_06_1970","M. C. & G. K. Kruseman ","palaearctic","NMPC; Švhila (2005)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
409,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Alicante Pego ","",NA,NA,38.81,"-0.12","","Torres Sala","palaearctic","Vazquez database","specimen","Torres Sala","","","","","Coleoptera","(Fabricius, 1787)"
410,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Valencia Albufera Dehesa","",NA,NA,39.26,"-0.33","","E. Moroder","palaearctic","Vazquez database","specimen","Torres Sala, Museo Nacional de Ciencias Naturales, Madrid","","","","","Coleoptera","(Fabricius, 1787)"
411,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Valencia Albufera Dehesa","",NA,NA,39.26,"-0.33","06_1966","J. Vives","palaearctic","Vazquez database","specimen","J.Vives","","","","","Coleoptera","(Fabricius, 1787)"
412,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Valencia Torrente ","",NA,NA,39.36,"-0.56","","Torres Sala","palaearctic","Vazquez database","specimen","Torres Sala","","","","","Coleoptera","(Fabricius, 1787)"
413,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","Valencia","Valencia Valencia ","",NA,NA,39.45,"-0.44","","","palaearctic","Vazquez database; Fuente, (1933) NMPC","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
416,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Est","Nabeul Korba ","",NA,NA,36.57,"10.86","","","palaearctic","Švhila (2005)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
